timestep,walker0_x,walker0_y,walker1_x,walker1_y,walker2_x,walker2_y,walker3_x,walker3_y
2898,3.4351588121213554,45.4707287979472,-24.251919239760564,-104.54489680984656,62.0,54.0,-66.08619833440648,-355.7284664252091
2899,2.5457608849523607,44.5773558125279,-23.796381229318644,-104.1283941888989,63.0,53.0,-67.0861271389896,-355.71653387456035
2900,2.779827312706731,44.75186953113654,-23.79400790228961,-103.04408160071992,64.0,54.0,-68.06213511238536,-355.4987990912392
2901,3.1536081886423455,44.09852847810628,-23.98598769027472,-102.27819466457805,65.0,53.0,-69.00995291534247,-355.1799865877241
2902,3.353803914391442,44.355629119869334,-23.12748557630569,-102.83440507800196,64.0,54.0,-70.0086381246586,-355.2312491734292
2903,1.7583474224293265,45.120895946299555,-22.632349562914428,-101.8631433140701,63.0,53.0,-70.98373030637237,-355.4530491670286
2904,1.0598364228824804,46.1326513244098,-21.771933935552358,-103.31944762543064,64.0,54.0,-71.94977289261668,-355.71143206422266
2905,0.006851415835239738,45.19197863213053,-22.288101456047674,-102.36495259760352,65.0,55.0,-72.87490018683903,-356.09108913248934
2906,1.5661173367475563,45.46800632349006,-21.763930452877283,-102.95607566315554,66.0,56.0,-73.8369954122861,-356.36380285999854
2907,1.5148394511534509,45.72903340132126,-20.72679631087866,-101.87480064628407,67.0,57.0,-74.65978741311449,-356.93214547090577
2908,2.304252636679275,45.2085098678493,-19.88088983986965,-101.54031798726645,66.0,58.0,-75.55789523141557,-357.37192080753397
2909,0.9066817071391073,46.454371816758275,-20.09288481271944,-101.34906445251285,65.0,59.0,-76.557830872623,-357.36057561281996
2910,1.3137961564957301,47.40526727849007,-19.783017697051953,-100.25036014230888,64.0,60.0,-77.50809448314106,-357.6720223506824
2911,1.3464691062739378,49.39113490600556,-18.119205418561194,-101.04329712997875,63.0,61.0,-78.4837646989875,-357.8912656628043
2912,1.9919597509768099,47.77147866728435,-16.68338116178114,-100.38669525386335,64.0,62.0,-79.4801875819997,-357.8067586322704
2913,2.363792893337685,45.779304936021354,-16.251310174309744,-100.31869792690846,63.0,61.0,-80.31387971797282,-357.2545291306892
2914,3.3454861106435656,45.712868957996164,-14.827682276434448,-99.44149520459102,62.0,62.0,-80.89538351200417,-356.44098543946717
2915,3.967897527008542,44.64728262865589,-13.793108345745788,-98.6729601637809,61.0,61.0,-81.26227034551734,-355.5107198583589
2916,3.162800720090483,46.56118157874722,-13.392202794189668,-98.1357860084439,60.0,62.0,-81.51240366400872,-354.54250845428413
2917,2.1384310513975637,47.077875106691515,-13.800586681435853,-96.87179127044479,61.0,63.0,-81.49730291170768,-353.5426224771448
2918,1.5503765895039971,47.33813021061409,-14.844828189297996,-98.53354685582067,62.0,64.0,-81.61712530387422,-352.54982713351376
2919,0.7610474829505692,45.72501227081344,-15.297564440434446,-96.88813551865373,61.0,65.0,-81.84887846987431,-351.5770525090252
2920,-0.7209540037155232,46.68710718278335,-14.875583723853723,-97.48475196117528,62.0,66.0,-81.96638304694078,-350.58398016807087
2921,-0.5320302884361408,45.41097376443877,-15.549324757767977,-98.39620364007132,63.0,65.0,-82.25514720490615,-349.62657990638587
2922,-1.4137254488798163,48.77136707592555,-13.831850174099978,-98.93783748883212,64.0,66.0,-81.899734331448,-348.69187049197933
2923,-1.8594871116100817,49.9414042687019,-12.322552811380454,-99.36801501267357,63.0,65.0,-81.43792972336978,-347.8048888101179
2924,-1.233113130029542,49.89215213125935,-13.07503599347378,-97.72768519184228,64.0,66.0,-81.23678375703426,-346.825327530653
2925,-2.6531671511648427,50.35661286137619,-13.493290550052706,-96.54825786810306,65.0,65.0,-81.13378954087258,-345.8306455757361
2926,-2.48455859230423,51.21578044686485,-13.777264177973892,-97.25026717140679,64.0,66.0,-81.10545239866856,-344.8310471531825
2927,-1.8347154397471859,52.128881915330176,-13.312651669957594,-98.2432679257997,65.0,67.0,-80.74407038092347,-343.89862930840985
2928,-2.0361037455033317,52.42467958435201,-13.162394638629225,-99.09430313514038,66.0,66.0,-80.17322599507911,-343.0775710357215
2929,-3.0323613520942843,52.75171849846676,-14.82562760126111,-97.99966587807711,67.0,65.0,-80.09797677448196,-342.08040627762006
2930,-4.327484692050263,52.078793915581244,-14.663128746070852,-98.53434315528345,68.0,64.0,-80.18563670510622,-341.0842558188223
2931,-5.583876694461262,53.345213139365356,-15.247130207318287,-97.4749933811742,69.0,63.0,-79.9607424239048,-340.1098726486665
2932,-4.467389797104092,53.21409833478737,-16.383842434549155,-98.07207654817317,68.0,62.0,-79.58492418783321,-339.1831792509151
2933,-3.2088932579094096,52.79762772369875,-16.859984376280664,-98.12648708492917,67.0,61.0,-78.65607131780152,-338.8127304071675
2934,-2.0565592220841937,54.37655365553278,-17.71358412064698,-98.12636635695554,68.0,62.0,-77.658554094788,-338.883153342291
2935,-3.2034448009531538,53.60658881278312,-18.52084584272,-99.3562370464541,69.0,61.0,-76.87635967783407,-339.5061877667702
2936,-3.1575346029748284,53.71561065388417,-18.841820785745224,-98.4428736451064,68.0,60.0,-76.70560407062862,-340.49150118016104
2937,-2.760527564361718,53.1622102188949,-19.82353068455446,-97.1870378062955,67.0,61.0,-77.35645400363178,-341.25070758471105
2938,-2.114959488365742,52.28448886908016,-18.415612477532008,-96.97686872520036,68.0,60.0,-78.17491758200018,-341.82526599852497
2939,-2.6779889915925223,52.51653339628892,-18.15703832557241,-98.41188834216094,67.0,59.0,-78.92805755880794,-342.48312629929865
2940,-2.374223000355572,52.894583249155446,-16.980637297803252,-96.98896387852747,68.0,60.0,-79.776895580973,-343.0117793160562
2941,-4.470885063039756,52.72152761610939,-16.263435574736,-95.45275284782862,67.0,59.0,-80.45876131971282,-343.7432566665824
2942,-4.189993352635737,51.82729101777136,-16.678341225327326,-95.73643595808618,66.0,58.0,-81.39376431252423,-344.097896488703
2943,-3.639465359144658,51.60969352748585,-14.947453853017812,-97.30003836445873,67.0,59.0,-82.33528069675033,-344.43486369516944
2944,-2.6958689460193295,50.85965486137995,-15.540941448260703,-98.42839069680079,68.0,60.0,-83.32019889572287,-344.60788433362825
2945,-2.2574261143618015,51.656151984479656,-15.842432481385499,-97.15987501067434,67.0,59.0,-84.31171733120962,-344.4779182146206
2946,-1.6715753500587927,51.132252887543586,-16.457668368915343,-97.30362418432073,68.0,58.0,-85.29237180682362,-344.6736649884337
2947,-1.037353921077054,50.64849959106428,-16.802956494002366,-97.0217194255357,69.0,57.0,-86.28943436762144,-344.7502564360979
2948,-0.6893754073687808,52.388098662661854,-16.458224330585846,-96.13787169514708,70.0,58.0,-87.11802476443795,-344.19040113845085
2949,-1.2042542669909206,52.74954307767856,-15.256166363887722,-95.5276568508544,69.0,57.0,-88.03310406440288,-343.7871271933767
2950,-3.7379434642617593,54.95733760559965,-14.196039891916506,-96.24170889286835,70.0,56.0,-88.97137238842035,-343.4412188931793
2951,-2.9322681741255843,55.31032470378305,-13.862841771087993,-96.87833039436437,69.0,55.0,-89.91037735781319,-343.0973153202762
2952,-3.083815681095167,54.600587301906465,-14.594674133713221,-96.5212624973799,70.0,56.0,-90.85283219916137,-342.7629818460033
2953,-1.3625739394584828,53.49839754569322,-14.971154772260155,-96.15702795639243,69.0,55.0,-91.78744149445694,-342.4073057782856
2954,-1.9059439571239842,55.318022253875455,-13.824905682379772,-97.28598270979694,70.0,54.0,-92.74150699036775,-342.107707664953
2955,-3.6211347039691937,54.0924370324819,-12.759217080539683,-97.84441624288024,69.0,53.0,-93.71712555373836,-341.88823461693414
2956,-3.2426850268890535,53.723987914577656,-13.399153217326239,-96.852960722305,70.0,52.0,-94.71527234270323,-341.94908679585245
2957,-1.8324619433851668,53.74698454113504,-14.075693729544172,-95.61642853980014,71.0,53.0,-95.71297332000525,-342.01685669987035
2958,-1.9721566265701442,54.66922810269633,-15.805337516615088,-95.11200782707292,72.0,54.0,-95.90721998276598,-342.9978094173885
2959,-1.623159129965078,55.41162458446474,-14.318315776207616,-96.36443296610062,71.0,55.0,-96.18741219964386,-343.9577533332508
2960,-0.7664154738628554,55.095203497788916,-13.093358125750038,-95.76674966913203,72.0,56.0,-96.50000623232826,-344.9076401532089
2961,0.2253348994259593,55.40840034234016,-12.7412693395621,-94.40661039130717,73.0,57.0,-96.82311959370601,-345.8540004206014
2962,-0.2892763452031031,54.83232376488621,-13.590216936208378,-95.41176164347713,74.0,58.0,-97.09895148279429,-346.8152063137179
2963,-0.2759024514849515,53.701775405002394,-15.108213857296155,-94.83712403226828,73.0,59.0,-97.22076037988721,-347.8077598853648
2964,-1.0577372071833604,54.22578100160913,-15.09143008359552,-96.41589242075506,74.0,60.0,-97.40387933594805,-348.7908506481793
2965,0.9093126048956466,53.39222663074531,-16.466030543225475,-96.77047028827069,75.0,61.0,-98.05534781063884,-349.5495263539219
2966,0.3406527837263632,53.10281479148114,-15.251194598660048,-95.44967643589501,74.0,62.0,-98.88682296049097,-350.1050882993235
2967,0.97372684082807,53.61692888788988,-16.51139385259422,-94.62779926091865,73.0,61.0,-99.4342831097637,-350.94192005359565
2968,0.9885911115196717,52.8445208134874,-16.232239950604825,-95.41851126917364,72.0,60.0,-99.9662381865434,-351.78869263008136
2969,1.139228207841798,53.05598866088251,-17.127869235597515,-96.89776677219481,73.0,61.0,-100.33968522016488,-352.7163441341923
2970,1.0717461557689807,53.756982687120754,-18.757737049564852,-97.79620672418837,72.0,60.0,-100.79745748111482,-353.6054136236614
2971,3.3406468831415337,52.196704078757456,-20.159048972559017,-98.1941613667056,71.0,59.0,-100.87786048626238,-354.60217606113747
2972,2.610830540140315,53.16475441080733,-21.66500919745736,-98.71353468949978,72.0,60.0,-100.94089121704245,-355.6001876477322
2973,1.6319817219215322,53.21511205973083,-23.0462065365633,-99.51457788071637,73.0,59.0,-101.07528750492922,-356.5911153130046
2974,1.917967011126451,53.5940813424302,-23.172232531103457,-100.48676037633814,74.0,58.0,-101.68545925924208,-357.38338447827533
2975,2.413490844140942,54.9876411836405,-22.138968750459334,-99.38199458804108,73.0,59.0,-102.17575898532108,-358.25493836565516
2976,1.9855350536827727,54.869321189027595,-23.688103324217497,-100.4150389468385,74.0,60.0,-102.85190056412907,-358.9917100843083
2977,1.0377566553388111,56.30134925658779,-24.911492410849785,-99.19053298761318,73.0,59.0,-103.75861649517175,-359.4134519726635
2978,1.2178295776449821,56.561102969665015,-24.83957387055258,-98.1343041831779,74.0,60.0,-104.74104882107486,-359.6000711705522
2979,1.0566947218541518,55.92726919135304,-23.174676593224767,-96.86060753225297,75.0,59.0,-105.73517241191665,-359.4918201376157
2980,1.371108636348477,56.294802016584505,-23.33370736750766,-98.44430860247009,76.0,58.0,-106.72937749836278,-359.3843201558267
2981,2.3796089112833414,56.29968117935093,-23.346710674206633,-96.92547449267474,75.0,57.0,-107.72615082365765,-359.3040522420591
2982,0.5019946677613634,57.6875388966106,-24.046357475506866,-96.84232906532596,74.0,58.0,-108.69872203179891,-359.53665758398967
2983,-0.4350892978615035,58.93519478032102,-24.358165279700195,-98.25895020509401,75.0,57.0,-109.58088485112351,-360.0076021244626
2984,0.10725335614404585,60.33784742709212,-24.510876350481727,-99.8538373699043,74.0,56.0,-110.43141542056193,-360.5335277375019
2985,-1.0230690658950263,59.44986429858801,-25.534882964957518,-98.81133384853777,75.0,55.0,-110.95812939909419,-361.38357031574066
2986,-0.6280925657358829,60.056500474385444,-23.95839663060136,-97.47065514514757,74.0,56.0,-111.06118351787462,-362.3782460662254
2987,-0.8948491142491397,61.81957659786705,-22.677821747078504,-97.92290720407014,75.0,57.0,-110.90457893106223,-363.3659074471598
2988,-0.44963098387091527,62.23062093187071,-24.32392447557519,-96.60176128729434,76.0,56.0,-110.28772757350193,-364.15298711445917
2989,-0.7962481568162987,60.771933798832585,-23.505318640942853,-96.82065752487176,75.0,55.0,-109.82729178744373,-365.0406801283536
2990,-0.7233308321375426,61.95358721739223,-22.53155496328005,-95.47860445919659,74.0,56.0,-109.06009721451704,-365.6820945710284
2991,-1.0692465161707678,61.5583314140958,-22.262432677770406,-96.37582509626436,73.0,55.0,-108.37030437993539,-366.4061013702781
2992,-0.7966541856923828,61.53548923390683,-21.32009921287888,-94.89657779415606,72.0,54.0,-107.59543110902145,-367.0382179845378
2993,-2.20679980268325,62.04062642826496,-22.94296156817308,-96.12686244400271,73.0,53.0,-107.11379136255619,-367.91458728718646
2994,-3.1056939541866426,62.440787679849684,-24.17053488533397,-96.85493633145217,72.0,52.0,-107.28034421509285,-368.90061981571273
2995,-2.1412824840450453,62.91300980797601,-23.86490662157023,-97.87133111240549,71.0,51.0,-107.08460855145492,-369.8812765089445
2996,-1.3179946471609718,61.01670344527645,-25.199994462575372,-97.3335325910188,70.0,50.0,-106.9730979500045,-370.87503975326587
2997,-1.552945471884045,61.83795818927898,-25.91056533617067,-97.66399866089273,71.0,51.0,-106.88917687507012,-371.87151215789225
2998,-2.3225578003186493,61.64748401494761,-24.98622988033979,-98.84561428806498,70.0,52.0,-107.01920374060674,-372.8630226289609
2999,-3.0222849558283547,59.867522685242015,-23.525824852435225,-97.86491741644254,71.0,51.0,-107.38518096729089,-373.79364643563497
3000,-4.129596885483483,60.010519628948366,-24.94044248744918,-96.83810897273248,72.0,50.0,-107.93252352155646,-374.63055510943997
3001,-2.848141287687568,60.25008841622692,-23.634078127440198,-97.92502223688888,73.0,51.0,-108.63720712738898,-375.3400767903426
3002,-2.826410311237704,59.038120520194724,-22.82511727609778,-97.57520491606759,72.0,50.0,-108.88103544622933,-376.30989520166065
3003,-2.437547402089059,59.64438049014804,-22.371652748277647,-97.21767811497361,73.0,49.0,-108.84405576573204,-377.3092112193599
3004,-1.6339849342909303,61.14949238691222,-22.931968961189156,-97.90776518555658,72.0,48.0,-108.93677107417712,-378.30490387855747
3005,-2.100361089556526,60.31098207612527,-24.28183586349533,-99.16131719473701,71.0,49.0,-109.01001126249078,-379.3022182095564
3006,-2.6319870218448638,60.220761628251246,-25.404325925135737,-100.72882554167332,72.0,48.0,-109.21384675284332,-380.28122336422757
3007,-3.921543833158439,58.791413186467295,-26.395896955092038,-100.03488922530255,71.0,49.0,-108.79379303244083,-381.1887226049854
3008,-3.051644451049512,57.35076070070834,-27.42904402013376,-99.0128021171777,70.0,48.0,-108.68142962653499,-382.1823897851887
3009,-2.439091292609241,57.40579785979818,-26.011491961001603,-100.51997723209011,71.0,49.0,-108.87364726001879,-383.16374210794436
3010,-3.5503112114057545,58.65597009641222,-25.261336631802244,-101.22498198174985,72.0,50.0,-108.4091779679154,-384.049331333654
3011,-4.0900089329139355,58.01416452655386,-26.983582067822784,-100.02180176050832,73.0,51.0,-107.89884155577089,-384.90930618586737
3012,-3.517765436691703,57.71732633303391,-25.348596689128865,-100.49104869453102,74.0,52.0,-107.49415481634047,-385.82376156636946
3013,-2.4785909690576933,58.373863871439994,-23.844631756863834,-99.07041793352965,75.0,53.0,-107.16976689018057,-386.7696857035822
3014,-1.87397693043124,57.07667155796414,-22.423209583898032,-99.79862184642553,76.0,52.0,-107.22604932086519,-387.7681005912898
3015,-2.71580467973825,57.34862109679278,-20.995404745621936,-99.27164471341618,75.0,51.0,-107.31500026110098,-388.7641365997911
3016,-3.273374536801965,56.7673081512513,-22.243280841597645,-100.84249061945563,74.0,50.0,-107.76914650095063,-389.6550637532837
3017,-2.4309890701217385,55.58100369950095,-20.748713607074812,-101.96501390687142,75.0,51.0,-108.56373648837008,-390.26221015399176
3018,-2.7851764259119594,56.36447843644734,-22.236341926439607,-101.18008642121373,74.0,50.0,-109.28444091157186,-390.95545263276625
3019,-3.5927696684150128,56.739257542177604,-20.866976115367386,-100.44441448088905,73.0,49.0,-109.88380757480307,-391.75592724386087
3020,-1.9608053209835317,55.7589798380118,-21.300189103719184,-100.24219622119632,74.0,50.0,-110.11224772780773,-392.7294852013011
3021,-1.3470785694342595,56.1517400058639,-22.33515909836182,-101.83727068582316,73.0,51.0,-110.75225921579747,-393.49785054099385
3022,-3.239684776707893,57.78563235748936,-22.691388610420802,-102.68283285863622,74.0,50.0,-111.5773139024192,-394.06290342708814
3023,-3.0097993998613295,57.96939544297574,-21.034767044619556,-101.54660279873461,75.0,49.0,-112.43528843413647,-394.57659565296325
3024,-2.4036636964747276,58.1603503820792,-21.285509017236976,-100.50275005406479,74.0,50.0,-113.30389575616124,-395.0720967328056
3025,-2.9536355122222897,59.29632135573626,-22.432935355650383,-99.84951825223881,73.0,51.0,-114.09477762867876,-395.6840655749236
3026,-1.7575513817435946,58.1818331003428,-21.076096732745363,-98.92485830650871,72.0,52.0,-114.97161310185908,-396.16485612492704
3027,-1.2495325847684415,57.39038861774218,-19.666535763916933,-97.26354662827681,73.0,53.0,-115.82295307393096,-396.6894705089775
3028,-0.8990245245807278,59.216488758141395,-20.620289161635842,-97.00199602538454,74.0,52.0,-116.70549200112916,-397.1597098543962
3029,-0.43126873654876047,59.41587646406688,-21.510296636593743,-97.33754220779214,73.0,51.0,-117.69965172632988,-397.0517911776585
3030,-1.6127963880595193,58.50156850593545,-21.735922427950786,-95.87530146075747,74.0,52.0,-118.6942257113476,-396.9477595078365
3031,-1.5480495335849427,58.890427098733866,-20.57483399447276,-97.32853325588671,75.0,53.0,-119.69113438329055,-397.0263285844821
3032,-2.618795692926878,60.886213026856154,-20.713833440772333,-95.79547995776824,76.0,52.0,-120.69113186825264,-397.0285713661252
3033,-2.1177981633326333,62.75422930721987,-21.407123197029147,-94.91147712744593,75.0,51.0,-121.66393012917199,-396.79691743554713
3034,-1.9860798112368836,63.62678088149012,-20.135425737733208,-96.51732158850483,74.0,50.0,-122.57473338971573,-396.38407676339517
3035,-2.2118303246005167,63.139512521093934,-18.66441375498798,-97.84257021814543,75.0,49.0,-123.22942794221541,-395.6281832239816
3036,-2.5826691837883966,63.049436634824474,-17.38730547426543,-97.33643662669712,74.0,50.0,-123.90217102649753,-394.88830705694375
3037,-3.113000910587731,61.98483598405704,-19.026984334261588,-96.09670126863386,73.0,49.0,-124.484478626416,-394.0753385095342
3038,-3.610678013053499,61.2417619959167,-18.73787302660189,-95.08278556304283,72.0,48.0,-125.27168702072896,-393.4586514382223
3039,-3.592584260180147,61.73454634516429,-19.217424029204544,-94.81855838898755,71.0,49.0,-125.86861602765279,-392.65635737698733
3040,-3.92921148001731,61.552362043497716,-19.779826498648223,-93.29527370527317,72.0,48.0,-126.42060119326585,-391.8225034467675
3041,-1.6641677361199019,60.817814475880354,-20.24515829153819,-93.27240860140722,73.0,47.0,-126.87544908284323,-390.9319343043945
3042,-3.809630103719713,61.662903670457254,-20.967622035212035,-92.18146000860311,72.0,48.0,-127.51041157139773,-390.1593913359269
3043,-3.291854480457301,62.588317131609685,-19.499597851862315,-92.09654896709485,71.0,47.0,-128.31012899689213,-389.55901475463764
3044,-2.144768412764382,62.59659782343034,-20.623351179341448,-91.1635694944885,72.0,46.0,-128.91075087874268,-388.75948154391887
3045,-3.6005243488517493,64.07299112545415,-20.54420731728567,-91.56447539445885,71.0,45.0,-129.8791918165538,-388.5102383896066
3046,-3.5695927266241454,63.317645236270465,-20.93701399189905,-90.83001167170622,72.0,46.0,-130.80757641573754,-388.13861756672605
3047,-3.76973859360197,62.611997420487036,-21.176608935096905,-91.35128413992572,71.0,47.0,-131.71316640376276,-387.71446338062333
3048,-4.822489998189207,64.56896587624138,-21.356160561399832,-91.570018240851,70.0,46.0,-132.6515934479367,-387.3689859099209
3049,-6.803462858083861,64.58119279402504,-21.34164343417069,-90.85907294013587,71.0,47.0,-133.641898942492,-387.23007936776537
3050,-6.0711503678253305,64.72113794444095,-20.085122540604164,-91.53147938682704,72.0,46.0,-134.6413660178696,-387.19743637102596
3051,-9.250651787804934,65.41910892683902,-20.4829049496353,-89.82114759838085,73.0,45.0,-135.64008430639973,-387.1468223398153
3052,-8.816722271659259,66.52297145857392,-21.528919324443656,-91.22443208602708,74.0,46.0,-136.63853136014478,-387.09111344584136
3053,-7.767481199076805,68.10432308593722,-22.29297585060584,-91.15869600051906,73.0,45.0,-137.6175078215668,-386.8871401927378
3054,-7.468628536980742,67.08920702831273,-22.73389002187209,-91.96003669955621,74.0,44.0,-138.44312357282013,-386.32290741162484
3055,-7.5567933001075405,67.37588387177948,-21.094593340176065,-90.6908099732973,75.0,43.0,-139.19909053568333,-385.6682976415638
3056,-7.564878151331562,66.90547065624418,-22.40896800154955,-91.00651031419767,74.0,42.0,-140.04796855665376,-385.1397088547802
3057,-7.899134130580692,66.91777705782977,-21.955630463956414,-91.36485236651357,73.0,43.0,-140.98570033398357,-384.79234864723503
3058,-7.070565242436316,66.95341305216404,-21.802898869956707,-91.68501032420343,74.0,44.0,-141.78798077121857,-384.1954013296014
3059,-8.112035642618956,67.13554499546859,-21.48544890734627,-90.26410224377841,75.0,45.0,-142.49020158362995,-383.48344210983083
3060,-8.49330207513689,67.70600823374139,-21.786412516954613,-91.36172114680197,74.0,44.0,-143.32690971149594,-382.9357930353653
3061,-8.26988140945728,67.71189110775143,-23.200549251051928,-89.68135158328276,75.0,43.0,-144.17917003990763,-382.41267513984303
3062,-8.771874085850254,69.13632484866902,-23.402978444674964,-90.59392111938259,76.0,44.0,-145.09992559062985,-382.0225351446948
3063,-8.93141952945263,68.13484869232715,-24.363739187135767,-89.98549774150537,77.0,43.0,-146.09880398506277,-381.9751858771704
3064,-7.723590816642611,69.19313269358088,-24.581134723627816,-91.10180907572989,76.0,42.0,-147.09756813238658,-382.0248867626809
3065,-7.188733964340944,68.83416566662383,-23.290796666553366,-90.25648998347748,77.0,41.0,-148.03968855227126,-381.68961207762953
3066,-8.221324871106685,69.89963436484219,-22.185718309447992,-90.1442796324087,78.0,42.0,-148.9079671197767,-381.19353513882805
3067,-7.532867327889678,70.04793810623906,-20.849930354406595,-91.67666345207337,79.0,41.0,-149.72671318629565,-380.6193793424106
3068,-8.179258978080753,70.30286457799762,-19.36526643303927,-90.02844349032893,78.0,40.0,-150.61812499057976,-380.16618512887413
3069,-9.440258436943713,70.87884538327074,-18.110608985059848,-90.70033488917247,77.0,39.0,-151.61718852757335,-380.12291794673956
3070,-9.825809641873674,70.03173224513331,-17.8775003266362,-92.30292301666113,78.0,40.0,-152.52160224206145,-379.69626137167495
3071,-8.604243705538346,69.59869966228173,-17.433491923637487,-92.29685632239266,77.0,39.0,-153.28600860885783,-379.0515266150493
3072,-7.188623562039985,68.55871931966827,-16.517723800786474,-92.88279707176031,78.0,40.0,-153.8212771165992,-378.206844648496
3073,-6.166502841168516,71.14501983383204,-16.56194562988451,-92.8259647618983,77.0,39.0,-154.56428109586713,-377.5375576496741
3074,-6.720368731124021,71.34893339872791,-17.864096510224194,-93.71450047933214,76.0,38.0,-155.28659965556798,-376.8459971690857
3075,-7.2752834921420675,71.01433573959541,-17.588224269505055,-93.94467805525075,75.0,39.0,-155.76805038282697,-375.9695240107849
3076,-5.9591207708925165,71.4636366540261,-16.474622137586078,-95.52005433751349,76.0,38.0,-156.26224541237394,-375.1001729466163
3077,-6.833019502223234,72.50610212866547,-14.97449456648342,-94.47554347644922,77.0,37.0,-156.72808225325937,-374.2153023133179
3078,-7.547581787403586,72.77045617143182,-16.181511574159607,-93.40277242935208,76.0,36.0,-157.09995111469672,-373.2870170393351
3079,-6.637363639388582,74.1136983504295,-16.61398127893753,-94.36846113183763,77.0,37.0,-157.6097724906687,-372.42673675675155
3080,-6.238548624892722,74.85301591984995,-15.123666933145394,-92.93539146947279,78.0,36.0,-158.10686784181408,-371.55904083543487
3081,-8.026309567143164,75.46159361329318,-14.142369758101418,-91.68366389926102,77.0,35.0,-158.6997011662602,-370.75371565302333
3082,-8.590208366000672,75.52011982063374,-14.974621959396538,-91.97162278091864,76.0,36.0,-159.06582714531808,-369.82315035845295
3083,-8.489766131307157,76.6360383880791,-15.942235351303493,-91.50653152814529,75.0,35.0,-159.42207487643296,-368.88875881628474
3084,-9.126071662655823,76.35880372382616,-16.64042470915223,-93.1322583106675,76.0,36.0,-159.58125267190863,-367.90150888368026
3085,-10.567019802259875,75.98510162046182,-16.303576819402565,-91.46022429505574,77.0,37.0,-159.34712923269296,-366.929302004868
3086,-11.656835427859766,77.96934605163213,-14.76690440145682,-91.26497025610938,78.0,36.0,-158.87223963185505,-366.04925662705165
3087,-13.691964039731973,79.40106968867454,-15.344563853494211,-90.327291691397,79.0,35.0,-158.28888549526258,-365.23703870597353
3088,-14.83366705061587,79.07080532912518,-16.15130449782047,-88.63643790832838,78.0,36.0,-157.35790634524167,-364.8719663539303
3089,-13.303662834222855,77.12197136549099,-15.933829357296739,-87.79238238896873,79.0,35.0,-156.42717462286132,-364.5062636591701
3090,-13.845963106694985,75.2798417653406,-14.928696399386812,-86.2079115247576,78.0,36.0,-155.45650924814345,-364.26582919757226
3091,-14.26894193143368,75.62325461056895,-15.752749016351004,-86.37673610193971,79.0,35.0,-154.7157010511626,-363.594112579283
3092,-15.35035136099421,75.87107717424543,-15.69763161304155,-84.75471503066096,78.0,34.0,-154.0651248869251,-362.834671564769
3093,-16.25751830133909,75.9399721339575,-15.025788388242432,-84.26280509043367,77.0,33.0,-153.5282323237062,-361.99102094065955
3094,-17.584585277529154,76.58601347695485,-16.738537836723395,-82.83080748230918,78.0,32.0,-152.75517939465036,-361.35667941681123
3095,-17.033305570717534,75.02726347223651,-18.433785663957284,-81.24378265704284,77.0,33.0,-151.95875847724605,-360.7519367258088
3096,-16.496822450980392,73.82179505234306,-19.98492192940589,-81.93512803879734,76.0,34.0,-151.14622495785315,-360.1690222553562
3097,-14.86860434232389,73.92836953316818,-19.173834297624154,-82.7050513181893,75.0,33.0,-150.24478550939645,-359.73611704544754
3098,-15.846019872074034,75.13813283332821,-17.85661068389198,-83.31549486250877,76.0,34.0,-149.41288853389813,-359.18118693979756
3099,-16.8508137702316,75.12476456207526,-18.416137498473933,-82.86057887522601,77.0,35.0,-148.76249828452342,-358.42158670051487
3100,-17.472403296664336,74.43018644668058,-18.261953006943664,-84.22178761057451,78.0,34.0,-148.02885742080406,-357.7420492967753
3101,-17.320287599936155,75.97763073705335,-19.73293522610164,-84.13972260085625,79.0,35.0,-147.34549830348058,-357.0119668926791
3102,-18.342324125372603,75.11700985129556,-18.707720176795366,-84.05504248708162,78.0,36.0,-146.82245375010461,-356.15966155115893
3103,-18.46262820779479,74.64499867894683,-19.286388251995348,-83.238835266553,79.0,37.0,-146.70223377121206,-355.16691427381437
3104,-18.737994699170205,74.17424039142938,-18.51225440042357,-82.29803916817878,80.0,36.0,-146.97055849285627,-354.2035857505397
3105,-18.02550114830299,74.9164134144611,-17.547193369874975,-83.65529699485435,79.0,37.0,-146.97560388331613,-353.2035984786031
3106,-16.988663053077403,76.11341069840152,-16.39692104069727,-83.02366064591314,80.0,36.0,-146.81461477106907,-352.21664229632455
3107,-17.95320322234181,75.62787772750738,-15.145071734796366,-81.5019520824346,81.0,35.0,-146.70885671988776,-351.2222504044578
3108,-17.594353692500654,75.73409770919419,-16.191304123155877,-80.80112339187134,82.0,34.0,-146.67799638488611,-350.2227266980238
3109,-18.418439652156316,75.98828703372854,-16.38268191172826,-81.1066506390771,81.0,35.0,-146.94224074972578,-349.2582709366482
3110,-19.293442451338077,74.73260926263545,-16.4771713285619,-80.34196058849352,82.0,36.0,-146.91680431105343,-348.2585944951995
3111,-17.24298976420882,76.09689567287877,-15.079904214777567,-80.70066742806472,81.0,37.0,-147.42016856053033,-347.39452017412026
3112,-17.27898266036681,74.83337735266498,-14.663908927155758,-79.37049899009881,82.0,36.0,-147.68881248175936,-346.43128061742283
3113,-17.013544990702773,74.77636322471065,-14.017712145372991,-78.2137506582544,83.0,35.0,-147.95434015473515,-345.4671773787165
3114,-16.873113700107034,72.98874635884906,-15.45793429350545,-77.94358921360292,82.0,36.0,-148.49799440655704,-344.62786810647174
