timestep,walker0,walker1,walker2,walker3,walker4,walker5
2017,83.59922892439971,57.862405927686034,37.64929165617943,7.218820967258327,-31.038619793254156,-43.0
2018,83.22073167836983,59.581517661095084,38.60994544682738,8.17703672644443,-29.813371957950245,-42.0
2019,82.91653052332235,60.76936892779941,37.088833863918616,9.301617104214547,-30.637840295989818,-43.0
2020,80.65350232992864,61.53508885125052,36.85973160228726,9.496189046048693,-31.34242876582236,-44.0
2021,79.9594146520287,61.58389423359225,37.875506396221304,9.1663806622478,-31.163112381418273,-45.0
2022,80.80310694515268,61.430121558666954,37.371632992316904,8.655588489803826,-30.562966954799244,-44.0
2023,81.80330459386676,62.176098776744304,36.21928103492532,6.758394839959632,-31.836811245506798,-43.0
2024,81.42116071359476,62.933681741933825,35.48328933974422,7.389190236649204,-30.874032920400673,-42.0
2025,80.96633318036602,62.307706513852274,35.63699643272856,7.452356763595076,-29.883143399530127,-43.0
2026,80.28857307016271,60.69815368140669,35.70068526327592,8.1294308386122,-30.561542757147986,-42.0
2027,79.7075163261038,61.415177868259285,35.06547350049055,8.650613141155665,-31.729679998046564,-41.0
2028,80.10286048468512,62.996265640250506,35.010934864619585,9.511465831137794,-32.98854067963747,-40.0
2029,79.06464550454605,64.55413384335266,33.91377597634651,9.148625995749871,-31.826617253095815,-39.0
2030,79.16678024326926,65.46267749263947,34.34467697526825,10.428569126825717,-33.05049229779583,-40.0
2031,78.06680309346198,66.59946622421543,33.50217146984325,9.002229314772505,-32.16596375659133,-39.0
2032,77.07237468646795,65.49767201312687,33.97215555189792,10.179906390434375,-31.136314468496714,-40.0
2033,76.29912401899928,67.2169646629895,35.79835296429853,10.292021274884544,-31.70758690287678,-39.0
2034,76.15592277751905,68.72506473444948,35.28959075764641,10.277796992825309,-32.27617364805498,-40.0
2035,76.5306480666532,69.52555544013508,35.126138967424886,11.378857730754897,-33.01015544081205,-39.0
2036,78.47501771176152,68.16917749141159,34.87396548580182,10.944171677745523,-31.77983750817485,-38.0
2037,77.9966577922048,67.84926853586673,33.910452732728295,11.473319697958202,-30.57024924862666,-39.0
2038,77.90859800138688,66.45332527204837,33.92466190239287,10.788918517478603,-29.291792804841986,-40.0
2039,79.12705190735291,65.02371883105243,34.09949785927771,11.805993898414544,-28.82133322447315,-39.0
2040,81.40365452166918,64.69258609433442,34.592609081044316,10.080672262324354,-27.763530863113534,-40.0
2041,80.00745331688069,65.29061355507685,35.69025318425085,11.367227595198536,-28.415961922327654,-41.0
2042,82.78375170731275,66.89670457543343,35.04951073970382,11.958188916002896,-27.767954480159204,-42.0
2043,84.78443417604207,67.67411272841441,33.31093369499276,13.229969813805177,-27.04250954768237,-41.0
2044,86.22600662262913,67.44949847088543,32.592586391180184,13.111511581879967,-27.213812394863556,-40.0
2045,84.85542162408491,67.25499128361601,34.07693284665991,11.484081891465678,-26.590720093852227,-39.0
2046,85.40263339233833,66.40052060458329,32.48758424423805,11.65178006540988,-27.40447403877659,-40.0
2047,84.88834364899522,67.5690330805451,32.271290981410324,12.838643323908865,-28.282053030755062,-41.0
2048,84.09817225593494,68.35915104727255,30.717835854402736,14.116187913377738,-28.155742184759273,-40.0
2049,83.56437442828057,69.03929871471233,30.256117005957123,14.966245685813307,-27.673455226553354,-41.0
2050,83.25869860140702,69.68514967515735,29.510392033559214,12.486399078588192,-26.386621775850912,-42.0
2051,82.33467611304546,68.88709936180851,28.587748521452884,13.366225162448483,-25.27885048863325,-41.0
2052,82.89842699834968,67.74671184253674,28.79080405162099,14.578166517022337,-26.017327710993406,-42.0
2053,82.55902494287653,68.59268383764848,28.751625324434432,14.630389260233677,-24.878467079009166,-41.0
2054,80.36483900893202,68.82062757254009,29.042827322604264,15.785493939356966,-25.950753154471414,-42.0
2055,81.26266535192183,68.4192365494349,28.296089052985195,16.91655249888024,-27.02985502914968,-43.0
2056,81.9030592184731,69.55654019977983,27.9525303198086,17.38536846716964,-26.18094829591711,-44.0
2057,82.60388043047499,67.88183642179025,27.77834087439621,17.624475423933742,-27.462407833886704,-43.0
2058,84.80742269231943,66.50293771660517,27.49479966073923,16.39249595130868,-27.091959033149614,-42.0
2059,83.67999644612657,65.64626396141327,27.516347896894505,16.963827561664278,-27.939815478633278,-43.0
2060,85.86698808400314,64.06225251790056,28.725864564327907,17.556771064199808,-27.389345419849807,-42.0
2061,83.43341776078145,64.97504386792951,28.36817207520696,17.913958580391004,-28.196509524911292,-43.0
2062,83.65534399599801,63.69645827106333,27.000732580405078,14.631310615002334,-29.422624087717338,-44.0
2063,84.07655508583531,63.74135859363955,28.42398418272088,15.270931666916018,-29.00322739624627,-45.0
2064,84.586448019783,64.16270305135525,29.2585050473659,16.426126630351213,-27.95941541319758,-44.0
2065,84.34903895703488,64.59310811378151,28.365961251588867,17.175575975465435,-29.247902037978648,-45.0
2066,82.91709398590908,64.76843768448879,28.53604364577647,17.988458504332105,-30.322524528766355,-44.0
2067,84.73407143719379,64.43503280342995,28.917221132813612,15.867202399856701,-29.855228978069476,-45.0
2068,86.05048350974899,65.37128695527953,27.910055413183112,15.687517248961269,-31.122484898659316,-46.0
2069,87.44150057789578,65.50227637341526,27.433467253692555,15.826745323390613,-31.842082409486757,-47.0
2070,86.91875557303543,64.31462940176701,27.377199086962168,15.555559654375186,-30.712649402373852,-46.0
2071,86.02173132674419,63.07232556510221,28.441860048252284,15.99089285306619,-31.9923512882065,-47.0
2072,85.14690904282693,62.37044561998076,29.17500689348806,15.534200346235496,-33.26769938749755,-46.0
2073,86.03404788579317,60.70568278664383,30.85657584077292,16.139439189004086,-34.40703138411131,-45.0
2074,85.23112140216337,61.55863621584693,31.68778298268781,16.99376284363279,-35.64136398723201,-44.0
2075,84.46171685693311,61.797473079318344,30.752346650361062,18.2477946031462,-34.38297794066765,-43.0
2076,82.32092395385042,62.44447502392154,32.25766784221899,18.219359896901857,-33.39326635465258,-42.0
2077,81.89019431040546,64.16992024005684,31.740325676611526,16.55202566170158,-34.67477096633352,-41.0
2078,80.145294748395,63.06170370426441,31.830422102533465,17.714308349870198,-33.94967259665067,-40.0
2079,81.50862866614315,64.76882794740698,32.96275501515105,16.940591274579674,-32.8865377703334,-39.0
2080,80.88988454325427,65.53196971590133,31.999413151789994,15.31875064467373,-31.8371572092469,-40.0
2081,83.26999824667993,66.36208750667257,33.92896586155406,15.314658663970995,-32.96809216022091,-39.0
2082,82.41295042540918,65.6026146219798,34.75852795451216,16.02117318877039,-32.6150208039528,-40.0
2083,81.49602803926233,65.91926555785987,35.40697419064727,16.909344081176968,-31.869664193453453,-41.0
2084,80.54017082413024,65.3421582259543,35.07018064004149,15.696496844774929,-30.642340984672234,-42.0
2085,80.59443120371996,66.8640454196347,34.753698809582005,14.61919520255835,-29.357584224214463,-43.0
2086,79.2803099669789,67.18299980007039,35.62269423116567,12.955152629177016,-28.774389872614996,-44.0
2087,79.858014046547,68.17965116195703,36.708403163464624,13.375834823289052,-27.937666328428655,-43.0
2088,78.77120553632479,69.71269627072739,37.54226971757605,13.75828264163953,-26.720716287556385,-44.0
2089,78.9177066490943,70.99840786471705,38.40959847358108,13.272302888436126,-25.49307278648369,-43.0
2090,77.87877697825284,71.10480750109859,38.57001543272693,14.08016425177,-24.237933019595488,-44.0
2091,77.73485323096573,70.85263103490762,39.22033899563334,14.840331472488767,-25.463270139878976,-45.0
2092,76.95322120101929,70.62161255878355,39.90834906673683,14.73087508875269,-26.572563238948945,-44.0
2093,75.96599228630164,71.04728057989576,40.416613893364605,15.38339055600798,-26.044456784402254,-43.0
2094,75.9257233859368,72.50508408358489,39.22897624571907,14.738449218888908,-26.895022828747436,-42.0
2095,75.50279638585467,73.39027154643301,39.28249632775168,14.761539748133934,-28.111025622652235,-43.0
2096,73.92921906953795,73.73244093684438,41.19193109395418,12.952431294130662,-27.273700421627147,-44.0
2097,72.69423146285763,74.36216645891756,41.90648759198163,10.992466648511868,-28.02469266269439,-45.0
2098,71.33195602004749,75.84916812507097,41.42825768992877,11.688315842893891,-29.131899101570983,-46.0
2099,69.79574181383587,77.51467487189902,42.24267366297144,11.379548325818636,-28.158537641371534,-47.0
2100,68.93149757804073,77.56384605129935,40.536442607232985,12.403581073016202,-29.329284411063917,-46.0
2101,65.89461529344219,78.40707674846186,39.83710300821568,12.166126996369925,-30.227276586809175,-45.0
2102,65.55111596203157,78.41922558712051,40.16189513080654,10.981731127638739,-31.158659557189814,-44.0
2103,65.82473014496344,76.87258763047,41.71107286642675,10.96075585391449,-30.27739850240551,-43.0
2104,66.56785826326532,76.26496684238465,40.205719607932735,11.522483728848165,-29.06254614497923,-44.0
2105,66.46502329658614,76.39197703111547,40.18012617696315,11.443036534454297,-28.38436219328473,-45.0
2106,66.78790665248262,75.8844109082054,40.380480491880135,12.698304843922145,-29.652211802285958,-46.0
2107,65.58005104461824,75.51463687965887,40.52099238266869,12.003001004455994,-30.937188210094973,-45.0
2108,65.11214343733029,75.85702011878938,41.401940207794574,12.731600780725255,-30.060600136050656,-44.0
2109,65.61772526483885,76.69121885515426,40.6514793567039,12.806518963413804,-28.80929653577712,-45.0
2110,64.56975843528457,75.10425079456125,39.29946223120338,13.095450280064995,-29.618067031099898,-44.0
2111,64.5395556073142,74.40374913307686,39.88105677372417,14.250179046887368,-30.796018259500038,-45.0
2112,64.74405926123434,74.59739499239556,41.511483188908656,14.986476180500583,-29.748861714875012,-46.0
2113,65.72529621884534,75.01263721584391,42.17941452157966,16.147058854802452,-28.542381215248685,-45.0
2114,64.32676978140789,73.759040493226,42.46607817891417,17.163175104327898,-29.121077894660317,-46.0
2115,65.1570460553547,75.00278231721319,44.36892962443556,15.904672604451743,-27.86413141784014,-47.0
2116,63.70246552583971,73.87896537775092,44.407857671071426,17.18582598106252,-28.98157717830623,-48.0
2117,64.0214440035241,74.61412384329097,45.85414266645175,16.69779384598356,-28.15389486909594,-47.0
2118,62.57803167812527,75.9144332545113,47.51939524886487,16.13850055602749,-27.272255489755334,-48.0
2119,62.67185294815939,75.70757089003963,46.92943982116662,16.886927823983754,-26.133709573513574,-47.0
2120,63.74353928393129,77.12482174448091,47.07120541271,17.253904894339968,-25.304039097961084,-48.0
2121,63.75922288457132,76.5841505614317,48.924527788158606,15.908029935658195,-24.127127596071574,-47.0
2122,63.601877293665154,77.86716294812629,49.39531718817433,16.978171780609312,-25.356535679543896,-48.0
2123,63.69905913909687,76.62608162261293,49.45397726484335,16.568638758711604,-24.507678970622468,-47.0
2124,63.918720917484364,77.58447196403296,47.9960041998852,15.733842227106186,-23.244104438473336,-46.0
2125,64.61567368506955,77.24493489563118,46.54144813672219,13.344090494817845,-22.106522381152587,-47.0
2126,64.48972264875212,76.04480019042101,46.244745916383934,12.746816244991429,-20.992274149587594,-46.0
2127,64.13695369597416,74.39376938695915,46.51108625164623,13.590869447575649,-21.981915401927886,-47.0
2128,65.04904044348277,73.41936218006781,46.95697163515208,14.073607370099728,-20.7921804107696,-46.0
2129,64.28368416986007,73.95882703077669,44.94434942295632,14.112566846536783,-21.626460846071502,-45.0
2130,65.8130045451287,73.67420004610322,45.676691590877375,14.236834546655729,-22.710507205489,-44.0
2131,65.51723667680497,73.6937727814761,46.06484461603895,15.307191441622248,-23.929131787685503,-43.0
2132,64.79209753247989,74.14607861554262,47.016864565237334,16.129550424239717,-24.572906237393,-44.0
2133,64.47689278036401,73.49365452047611,47.010626561645786,16.30397951019859,-23.285919208713736,-45.0
2134,64.53536373921166,74.62896618039834,48.20874046700677,14.86945555983421,-22.39500411481008,-46.0
2135,65.24946363745883,74.80917382895096,49.594085382399534,13.588627303895118,-23.080075523088095,-47.0
2136,65.85946632703532,73.18603308795552,49.53662480285308,14.290416263618063,-24.099090228142394,-48.0
2137,66.11026838286234,72.92008009624853,48.90503916505068,15.490293057756109,-24.965657192692593,-47.0
2138,66.61706920989404,73.04815097063273,49.662881513139084,16.6202719494889,-23.886043615443313,-46.0
2139,66.04413599941937,72.13098703819969,48.45377615919553,14.35814804777386,-22.622237379052553,-47.0
2140,65.25277458772318,73.61928689285894,49.50250710153321,12.836059501315662,-21.386514691684344,-46.0
2141,66.00311195979066,74.99338714141153,49.18765659144254,12.312909787391934,-20.858150855270782,-45.0
2142,66.72447653651159,74.12731543383474,47.46621546803978,12.588063379218362,-22.120027010585705,-44.0
2143,67.27055789186794,73.81929471700987,46.41771304270192,13.642712840373166,-21.484202255074592,-43.0
2144,67.49522335066155,75.52584076719943,46.09813496266216,14.902970352568508,-20.63917696424436,-44.0
2145,67.91010534680127,74.11973670545498,45.23232847502872,14.725201841465083,-19.825540636873935,-43.0
2146,66.7872665272492,75.24955076733697,44.35449007933901,14.052950992565288,-19.219755001080856,-42.0
2147,67.31080684666495,76.71910426743632,43.82042683145776,11.417912937114929,-20.009035493302417,-43.0
2148,68.14287929727763,77.63864660972925,46.15048986592329,11.496996381438436,-21.282434548236267,-42.0
2149,68.29804035322508,78.50613783012587,47.8476582989163,12.63393831373599,-22.554822522951874,-41.0
2150,68.12972927164311,77.56780571151734,46.713634557138306,13.44555187939202,-23.760962030152267,-42.0
2151,68.31583197495652,77.78104138881001,45.52884763159275,13.887091121544124,-24.863146154619233,-41.0
2152,70.29951645565335,77.03244135263894,45.525319258445286,13.38453672690425,-26.01851361425341,-40.0
2153,69.33235049017485,76.33395597248698,44.294499356622126,12.746618445986323,-24.923737221421455,-39.0
2154,70.40231836964823,76.26121309597993,45.59116491807175,13.99145976155504,-23.84136804111816,-40.0
2155,71.57120547574331,75.2043439556966,45.43283383518441,15.101988136614743,-25.07105507071122,-39.0
2156,71.19720929977031,75.8391927918717,44.951035487741535,14.37990795329484,-23.825223522350075,-38.0
2157,72.5217732582848,77.13753709261388,44.54289951202031,15.61283963333974,-24.913718539515774,-37.0
2158,71.87238457721783,78.10115562497755,41.82684468566986,16.34044615474141,-26.137056927660403,-36.0
2159,72.00494451420057,78.38120820642051,40.237663067282504,15.302598649364718,-27.394460082310786,-35.0
2160,72.67109398489666,77.79387052661383,39.56866561460777,12.998867687521352,-27.007038112954312,-34.0
2161,72.65387170077378,77.11731045943425,39.90019736356243,11.776175657767585,-28.02068901358443,-33.0
2162,72.08179878405267,75.94174043419396,39.201029977771746,12.137913446742328,-29.17700230530692,-34.0
2163,71.55325171982493,76.48846799627147,40.32536971808041,13.300422846511083,-28.180005978946003,-33.0
2164,72.45415664073481,75.25631019799526,39.89212052836788,13.133246105618793,-26.96705154695617,-32.0
2165,72.60640966650898,74.1631153613556,38.07851627151702,10.747255382832488,-28.19545091534732,-33.0
2166,71.73184600575605,72.9040235997566,37.78692603662272,10.304780078721759,-29.07069839606466,-34.0
2167,71.7269060568846,72.62363661108758,37.054362326779284,10.937300150017174,-30.000678808503913,-35.0
2168,72.44485199612005,74.21921454093496,34.16409493311884,10.869987635512219,-30.66243718492095,-34.0
2169,70.51066694260226,72.5641397733877,35.24430906288555,10.36506523020545,-29.433213005579184,-33.0
2170,71.25907468433464,71.04318433827125,35.21456296400659,8.08158973855863,-30.07659292565563,-32.0
2171,73.22708462874326,70.01586336842001,34.986031433261054,6.022864684132312,-30.63142314878603,-33.0
2172,72.65703695437864,70.39788588890544,36.336483340439145,5.981521046036275,-29.49018797861542,-32.0
2173,72.74377106930646,68.68236802233241,36.653197613304826,5.584739896549377,-28.281385201615112,-33.0
2174,72.78978262165168,67.91825018265293,37.24462149186504,3.9469959383281292,-27.328686579982918,-32.0
2175,71.37916081230821,67.83880527180833,33.92271618165273,3.669440758340547,-28.227775779147237,-33.0
2176,70.68483027731291,69.08991737945185,32.62183801749808,4.305971208525197,-27.060206385687472,-32.0
2177,70.29917838260238,67.69403742343003,32.328620898258194,4.017546614943369,-28.230461553683718,-33.0
2178,69.96589569387062,67.6010780098593,32.25243524717379,4.839857462515315,-28.823011917024257,-32.0
2179,69.58264335592484,68.50726321174973,31.656225168632186,5.723427007918627,-29.924903991912426,-33.0
2180,71.02008067822975,68.78098755953941,32.54977839800307,6.079295945156803,-30.322636043582975,-32.0
2181,70.70927657044493,70.13130586244252,33.18014174000497,5.8934509801228385,-31.575956006786395,-31.0
2182,71.20746605772801,69.31114742852789,34.13737109339736,5.114358417101306,-32.31447823637692,-32.0
2183,70.29749816572,67.94852990318459,35.53740929281247,3.95254973116225,-31.2146321716638,-31.0
2184,70.25499503801879,68.34641026480129,35.523254236307714,4.889961923274718,-32.45669977168149,-30.0
2185,70.11219656384378,69.66115059212383,33.87721273956445,2.7494507374859873,-33.260553796756845,-31.0
2186,70.21375204101075,68.98568292837884,34.136908309192464,3.5004011028154345,-34.3907454531224,-30.0
2187,70.52964499718225,70.55737221834534,32.96038641158783,1.5029362214449247,-35.54353675851765,-31.0
2188,69.23436087418558,71.77313147038112,31.10655718851631,1.4383525934469887,-36.70929606948967,-30.0
2189,67.26810161980215,70.05205914105028,30.84325467897324,0.31323929346722745,-35.74068080983538,-31.0
2190,65.61093994425285,70.36574650458311,30.016008812212586,0.21587018027068455,-36.22800729269599,-30.0
2191,66.05316245032952,70.82481047500556,30.82521511802335,1.1030637679018795,-36.755090464317675,-31.0
2192,66.24696803708238,72.20966209611699,31.955329089096487,1.3877291518859909,-37.43862651177553,-30.0
2193,66.87574816758251,70.7085154424399,33.761754363134855,1.717759667834255,-38.47966910797055,-31.0
2194,67.32582909253746,72.03411578503393,33.006215960492575,2.864524184038731,-39.68111147999158,-30.0
2195,66.21796036267239,70.51866571123732,32.724774072975414,3.1361756642415677,-38.51117869638035,-29.0
2196,66.13714916781451,70.49971502741897,31.944300374213903,3.807020415004158,-37.35802801268073,-28.0
2197,67.30753687104854,71.27163721022927,31.984434382490676,4.294891041854386,-36.19215931270734,-29.0
2198,67.89094457895746,72.2516838113823,31.8359151094581,4.754014652314481,-37.41039689445208,-30.0
2199,68.30035960662521,73.09266111259446,32.59145586187122,4.8079390108965,-37.849017390148155,-29.0
2200,67.02854656710416,72.51020707695163,33.75331578566489,5.7671712176767,-37.0663025265923,-30.0
2201,66.49073066576102,71.51015540759947,33.220849338359315,5.753460458396223,-37.93643937095388,-31.0
2202,65.32573182646198,71.07170698597523,34.3129886233153,5.915407112089973,-36.96971141345657,-30.0
2203,65.67908745353849,72.45096507523085,35.59629157717041,5.308329811400994,-35.982777516390335,-31.0
2204,65.35543513206567,73.52252029443589,35.239629691947876,3.8144462824729963,-36.86004035440918,-30.0
2205,67.38177383812575,75.10937764544616,34.328149627654746,5.012228042867054,-35.94510824145898,-31.0
2206,67.8540982482034,75.15378881242368,33.98522428462563,5.5825468997572365,-35.49492555842505,-32.0
2207,66.27241554095707,75.38612973342184,33.78656011585296,6.595993206262335,-36.3479678870155,-33.0
2208,66.08370019691496,75.36456234291094,34.62399997922951,4.981905123398352,-36.59516177089019,-32.0
2209,64.64589864850994,76.56821372076827,33.777664361987966,2.123789148293108,-37.394397775103585,-33.0
2210,66.06853496842582,78.08969174145456,34.97541874444076,2.424989206884204,-38.49136171440029,-34.0
2211,64.6317006254899,77.9569437209798,33.99713604769126,3.2522508587424244,-37.837502507888956,-33.0
2212,64.85686567589325,78.73220184264035,32.84010058526871,3.889486860505911,-36.584290820718856,-32.0
2213,62.940605328462354,78.32360518803556,33.00269108800075,5.147579375889258,-35.68963690204887,-33.0
2214,64.57742309765047,79.5591865153226,34.41941918369687,4.08937165747495,-34.74664419214109,-34.0
2215,64.92512010321249,78.8720960254111,34.607314073725334,3.2323084165448743,-35.99296909130065,-35.0
2216,66.59911350908021,77.70656174275985,37.70092145006183,3.560436793528485,-37.27498883416379,-36.0
2217,65.07378632910849,77.13255678623997,37.72106380438725,2.888712629885633,-36.00196871147043,-37.0
2218,64.27791751544736,78.55791010505587,39.11422951927268,3.8900110521206526,-36.87506786418576,-38.0
2219,64.0906430226033,79.73176189177703,37.41542599833836,4.240606527197262,-37.71944677443229,-37.0
2220,64.88827264535627,80.43841744814465,35.65318195477302,3.4804229884498,-38.32717512150935,-38.0
2221,65.03774488812432,82.10686842614024,36.357309069370466,2.728916253873984,-39.5773320012579,-39.0
2222,64.57840969619866,83.6243226341284,36.356267751205706,3.9898629507866907,-40.79872775250744,-38.0
2223,64.53700887921815,83.62434746311574,35.96616495618707,1.43988131586456,-39.511032227525135,-37.0
2224,64.66963877900653,84.53965252981656,34.84174598920177,2.662941763300944,-38.37664163898111,-36.0
2225,66.42906230101518,84.68366952810423,33.79722908400491,3.0181251490855887,-38.01645934925117,-37.0
2226,67.03744696644253,86.15641306744793,34.15715763181936,3.939566519430249,-38.98050571057415,-38.0
2227,66.31217510559064,85.7675842545136,34.06377787185691,4.711861894819489,-38.328215031422104,-37.0
2228,64.92244495168022,84.90174985703497,33.49801884261585,4.400598025081446,-39.41857164077344,-36.0
2229,65.64251652451873,85.39836580523736,34.497188618603964,4.310694024765762,-40.62192233234725,-37.0
2230,66.27480576095431,86.41938025666072,34.7136150587358,2.4378035399499165,-41.49924243571088,-36.0
2231,65.24338974243703,86.86132101140113,34.61303716647561,3.270639242074274,-41.95882959545854,-37.0
2232,65.23735742606146,85.7994357157178,34.72782656999986,4.353077500144241,-43.119115822727544,-36.0
2233,64.85339084040226,86.56801076683391,36.40087535862396,3.9362258180933747,-41.84644255993926,-35.0
2234,63.827728383648655,87.00170471481141,36.347957236046874,2.1493547908203308,-40.902056445804625,-36.0
2235,64.06251462746243,86.35509479324185,36.403157583071035,3.1026105416338527,-39.98509306519959,-35.0
2236,64.90132886966111,86.92347837718708,36.32772344350634,3.011708674959075,-41.23127933116027,-36.0
2237,64.56550369936912,88.52096722435526,38.06245307485361,1.5946472253054667,-42.024597376813595,-37.0
2238,64.68913617579058,87.92751923232844,37.87234458408186,2.3769787782635867,-42.869513206850236,-38.0
2239,65.05032672975175,87.18240171340567,36.91454326388842,3.041042869812836,-44.13733278783397,-39.0
2240,65.1345705321654,88.35114285698913,38.721131433337234,3.8380266803754584,-43.530407010086975,-38.0
2241,64.97971402357429,87.36091880384593,39.265545829541885,3.686334483729082,-44.53519650750358,-39.0
2242,63.279647547098755,86.70287511229436,41.0633320298851,4.51116332484381,-45.528679602730755,-40.0
2243,63.747605460047055,87.7849622593768,38.31480417347085,5.539835803378676,-46.6774521783634,-39.0
2244,63.94287462233193,87.70229563103162,38.545621016791515,3.359710438528374,-46.06365035088836,-38.0
2245,65.74808628919197,87.66401193031137,37.58059671676324,3.524390438660426,-46.425013841809815,-37.0
2246,62.74983781096196,88.04179633048163,37.068175619365185,3.3939035695924464,-47.611039938843305,-36.0
2247,63.94439334144623,88.69321354365147,36.918647459881576,2.798475075190636,-46.44630303926917,-35.0
2248,63.41541826025058,89.58952997127946,38.28189579192457,1.2169066933225905,-47.44039674094798,-36.0
2249,64.01677857389937,89.94868681692061,39.640365944740424,2.2488564661514863,-46.152258491987844,-35.0
2250,64.37616521663756,91.07579431366955,40.586354609108795,3.492604085489475,-46.99909265088158,-34.0
2251,64.78608825003201,91.86518038788728,40.41636791163872,4.464109996025907,-48.10050432493882,-33.0
2252,64.41546529060389,92.79184186684392,41.05184452289156,4.935347721325083,-46.83898213587206,-32.0
2253,64.5647953394626,93.11354536862794,41.73694473919509,2.353918512134609,-46.21407818097439,-31.0
2254,65.65362341799194,94.54794027300643,41.5051798831343,3.5769677067664154,-44.964499236888955,-30.0
2255,66.54718071506284,95.4122876894488,42.1388880551707,2.356555879902459,-45.98552557600733,-29.0
2256,67.05980874697204,96.50172485728261,42.93890394973587,2.8617745268116686,-44.847934753609145,-30.0
2257,65.74907024167304,96.52767130011925,43.037107448415455,3.9364152398247683,-43.8490488772355,-31.0
2258,64.69982823328503,95.03496039444848,44.30119951747428,4.3347383608289345,-42.89962671871874,-30.0
2259,64.97728724850197,95.67352186308194,44.391984039544845,4.236485649304715,-41.998060824824044,-31.0
2260,65.64448946377154,95.69826007894557,43.48858811230726,4.913003580365611,-42.724192009889144,-32.0
2261,66.40658567550581,96.00177812868911,42.50818334062223,5.974503852506913,-41.52085659614105,-33.0
2262,67.26574673844691,96.79476727295011,42.09937409207779,7.247183012859679,-40.473902464795664,-34.0
2263,68.03021560013377,95.51226316198624,41.3644135961567,8.416334158612786,-41.56549535816866,-35.0
2264,68.34694989690452,94.82768510090821,42.85534851418741,8.71226844479891,-42.529067681506476,-36.0
2265,66.14758702641873,94.29103174988926,43.34544550614116,8.49899132475879,-43.251554483736015,-37.0
2266,66.28548411266237,95.58318233811475,43.523583236033446,6.70478920198277,-42.01252589525486,-38.0
2267,65.71174329453933,94.08341949151023,44.764181545296225,6.375561417872369,-40.72447050976825,-39.0
2268,65.68908788277396,95.35211154215412,44.37830101857638,6.141931767090638,-41.62995671809253,-38.0
2269,65.29602516197467,94.82289010395603,46.9865543260816,6.681974927821472,-40.9782069856545,-37.0
2270,64.1609216370786,93.22643046057752,49.24423365324631,6.804086596066404,-42.18698383363276,-38.0
2271,64.74836219770141,91.82147359757623,48.11612314616529,6.921052499425984,-43.34612166803486,-37.0
2272,65.62321355565845,92.70544250651703,47.67041069544629,5.505307773145914,-44.543960548069784,-38.0
2273,66.90230935924004,92.15972130397668,49.084458433052944,6.545962399553612,-45.7158325170942,-39.0
2274,66.48994206904581,91.86668535556825,47.866119129693395,7.354001560983583,-46.70467285373675,-40.0
2275,67.28683928706656,91.95482933330563,47.99245823798623,6.256230646297503,-47.693569736911336,-41.0
2276,68.11500125195307,91.87493544185551,46.71879059629099,5.60886705115959,-48.85331885428772,-42.0
2277,68.64994525678485,92.44675335691653,46.41329871121146,6.602813674776439,-49.723389581881676,-43.0
2278,68.31058491047017,91.17297657890998,45.677949344156566,7.216830343927126,-50.732290303733926,-42.0
2279,69.73369139051314,90.39358041121764,45.690576947951094,8.404651971506759,-49.73033479842661,-43.0
2280,69.97043536506308,91.696144810863,44.89615622694593,7.862478845345827,-48.56730084204298,-44.0
2281,68.77252294110191,91.08076580649448,44.98662217664476,6.871950707332197,-49.44352209940176,-43.0
2282,70.48169870061065,91.54717759215396,45.94896420206539,3.5787281620504063,-50.53419841210283,-42.0
2283,68.79995967852017,92.38950353332356,43.58788119148874,3.3196173759299326,-49.60043319890773,-41.0
2284,68.48153445993988,93.99115652554927,44.08863937129264,3.7327468043494325,-48.32899990846495,-40.0
2285,68.82932778004165,94.49194501202575,42.47111373224331,4.397919771114452,-47.8982507644603,-41.0
2286,67.68879880608675,93.51936267729117,43.19835741711965,5.383545230226345,-46.721460471484704,-40.0
2287,69.76122535151855,91.87607757394974,42.35727748827037,5.818402059395993,-47.9089072488147,-39.0
2288,68.94339559489642,90.73450376239335,40.14158142985281,5.134760824449384,-48.801332295326944,-40.0
2289,67.65130335753398,90.58022212831058,39.70574934743404,5.959195030754903,-47.72730167498279,-39.0
2290,69.67825731194776,90.92392395871552,38.74526801618919,4.935482970595901,-46.484444394834505,-40.0
2291,70.95075685978318,90.96871326535728,39.76126746118385,2.87975954898037,-45.32812906395278,-39.0
2292,71.8088972458051,92.26356513870759,39.06899011716408,4.084879333418813,-46.26835067106609,-38.0
2293,71.5493542671883,91.23293526332384,39.2561849939011,4.8490071328793185,-45.41777058562798,-39.0
2294,72.08355272086368,92.1654909243478,40.75769870305909,4.5619767874147055,-46.48021856249506,-38.0
2295,74.52928755128376,92.26290982167463,40.81238034924033,5.7133255349682,-47.22587530737166,-37.0
2296,73.85898712147481,92.55362037344992,41.5451735439765,5.525923804701013,-46.757627319852496,-38.0
2297,73.13307261482747,93.44628242066842,42.37345404100679,6.740556471268047,-47.5352966318601,-39.0
2298,72.88134101135482,92.79305103635548,44.233351673918236,5.103253947665626,-48.65497065689896,-40.0
2299,72.37657927024335,93.58292821284886,42.22954305325124,3.6432094614575607,-49.73416785567164,-41.0
2300,71.10222993656448,92.07946880850852,41.70620398417685,4.133808899359471,-50.530720516387866,-40.0
